movieId,label
180091,6
180091,4
180093,12
180095,6
180097,19
180099,1
180099,2
180101,3
180103,3
180105,19
180107,14
180109,5
180109,12
180111,1
180111,2
180113,8
180115,19
180117,6
180119,14
180121,6
180123,3
180123,6
180125,0
180125,6
180127,6
180129,3
180131,0
180131,3
180131,5
180131,12
180133,14
180135,0
180135,6
180137,3
180137,6
180139,3
180141,3
180143,19
180145,3
180145,5
180147,3
180147,6
180147,5
180149,3
180149,6
180149,5
180151,1
180153,3
180153,5
180155,14
180157,14
180159,7
180159,8
180159,9
180161,3
180163,19
180165,1
180167,19
180169,14
180171,2
180171,6
180173,3
180173,6
180175,19
180177,19
180179,19
180181,0
180181,1
180181,6
180181,4
180183,10
180185,14
180187,6
180187,4
180189,19
180191,6
180191,5
180193,19
180195,19
180197,0
180197,6
180199,19
180201,7
180201,9
180203,3
180205,10
180207,6
180207,9
180209,1
180209,3
180209,6
180211,10
180213,19
180215,3
180217,6
180219,3
180221,14
180223,14
180225,14
180227,3
180229,3
180229,10
180231,3
180231,6
180233,3
180235,7
180235,3
180237,4
180239,9
180241,6
180241,17
180243,6
180243,12
180243,9
180245,11
180245,9
180247,2
180247,3
180249,6
180251,7
180251,12
180253,3
180253,6
180255,3
180255,6
180255,5
180257,3
180257,10
180259,10
180261,6
180261,5
180263,6
180263,10
180263,9
180265,14
180267,6
180269,3
180269,6
180273,15
180275,6
180275,15
180277,15
180279,15
180281,6
180281,15
180283,6
180285,7
180285,8
180285,6
180289,6
180289,15
180291,7
180291,0
180291,4
180293,7
180293,6
180293,5
180295,9
180297,3
180297,6
180299,19
180301,19
180303,7
180303,6
180303,15
180305,6
180307,6
180309,7
180309,0
180309,2
180311,19
180313,7
180313,10
180313,17
180315,10
180315,9
180317,8
180317,11
180317,9
180319,3
180319,10
180319,12
180321,4
180321,10
180323,3
180325,3
180325,6
180327,6
180331,19
180333,7
180333,6
180335,6
180337,6
180339,14
180341,7
180341,6
180341,10
180341,9
180343,2
180343,3
180343,4
180345,14
180347,6
180351,3
180351,5
180353,14
180355,3
180355,6
180357,2
180357,3
180357,6
180359,6
180359,5
180361,6
180361,5
180363,3
180363,6
180365,3
180367,6
180369,3
180371,3
180371,5
180373,14
180377,14
180379,6
180381,6
180385,6
180385,5
180387,6
180387,5
180389,3
180389,5
180391,14
180393,2
180393,3
180393,10
180393,9
180395,1
180397,19
180399,19
180401,6
180401,9
180403,14
180405,14
180407,19
180409,14
180411,10
180411,9
180413,19
180415,8
180415,9
180417,4
180417,10
180417,9
180419,3
180419,6
180421,0
180421,6
180421,5
180425,3
180425,15
180427,8
180427,6
180427,9
180429,2
180429,3
180429,6
180429,9
180431,10
180435,10
180435,11
180435,9
180437,3
180437,10
180439,3
180439,10
180441,10
180441,9
180443,3
180443,10
180445,6
180445,10
180445,11
180445,9
180447,6
180447,9
180449,7
180449,3
180449,8
180449,4
180449,9
180451,6
180451,11
180453,7
180453,8
180453,6
180453,9
180455,10
180457,9
180461,10
180463,9
180465,10
180467,0
180467,1
180467,2
180469,1
180469,3
180469,6
180471,14
180473,19
180475,14
180475,11
180477,3
180479,6
180481,6
180481,10
180481,12
180481,9
180483,14
180485,8
180485,6
180485,5
180487,3
180489,14
180489,6
180491,10
180491,12
180493,19
180495,6
180497,6
180497,9
180499,14
180501,9
180503,14
180505,3
180507,6
180507,4
180507,10
180511,6
180511,15
180513,9
180515,3
180517,3
180519,14
180521,19
180523,6
180525,3
180525,6
180527,14
180531,19
180533,6
180535,0
180535,3
180537,0
180537,1
180537,2
180537,4
180539,19
180543,19
180545,6
180547,6
180549,14
180553,10
180555,10
180555,9
180557,14
180559,6
180561,10
180563,10
180563,11
180563,9
180565,14
180567,7
180567,9
180567,15
180569,0
180569,1
180569,3
180571,6
180573,14
180575,7
180575,9
180577,7
180577,5
180579,8
180579,6
180579,5
180581,10
180583,3
180585,19
180587,6
180589,14
180591,14
180593,6
180593,9
180595,19
180597,19
180599,3
180599,4
180599,5
180601,7
180601,6
180601,5
180603,3
180607,3
180607,6
180611,6
180615,8
180615,9
180617,3
180617,4
180619,6
180621,6
180623,3
180625,19
180627,3
180627,5
180629,3
180629,6
180631,3
180633,8
180633,6
180635,6
180635,5
180637,3
180639,3
180639,5
180641,6
180643,6
180643,5
180645,19
180647,3
180647,5
180649,6
180649,5
180651,14
180653,19
180655,3
180655,10
180659,6
180661,6
180663,6
180665,19
180667,19
180669,6
180673,3
180673,5
180675,9
180677,7
180677,6
180677,10
180677,11
180677,9
180679,3
180679,4
180679,5
180681,7
180681,9
180683,19
180685,3
180685,6
180685,5
180687,3
180687,6
180689,3
180689,6
180689,5
180693,9
180695,19
180697,3
180697,6
180699,19
180701,3
180701,4
180701,5
180707,5
180709,0
180709,6
180709,5
180711,14
180713,19
180715,6
180715,5
180717,6
180719,6
180723,19
180725,3
180727,3
180727,6
180727,5
180729,3
180731,6
180733,5
180735,6
180735,5
180737,5
180743,3
180745,10
180745,12
180747,3
180747,6
180747,5
180749,3
180749,5
180753,6
180753,5
180755,19
180757,1
180757,6
180757,15
180759,3
180761,19
180763,14
180765,3
180765,5
180767,14
180769,7
180769,3
180771,19
180773,3
180775,19
180777,14
180781,3
180781,6
180783,6
180785,6
180785,9
180787,3
180787,5
180789,10
180789,9
180791,14
180793,3
180793,10
180795,14
180799,3
180799,5
180801,3
180801,5
180803,3
180803,6
180805,3
180807,3
180809,19
180811,6
180813,3
180815,3
180815,5
180817,3
180817,5
180821,3
180821,5
180825,14
180827,7
180827,9
180829,5
180831,19
180833,7
180833,12
180835,8
180835,6
180835,9
180837,6
180837,5
180839,7
180841,19
180843,0
180843,2
180843,3
180845,19
180847,19
180849,3
180849,6
180851,6
180853,3
180853,5
180855,6
180855,5
180857,10
180859,14
180861,6
180863,3
180865,12
180867,12
180869,10
180871,14
180873,3
180875,6
180877,0
180877,3
180879,3
180879,6
180881,3
180881,6
180881,5
180883,3
180883,5
180885,7
180885,8
180885,6
180885,9
180887,3
180889,6
180891,6
180891,5
180893,19
180895,3
180895,5
180897,19
180899,6
180899,11
180899,9
180901,6
180903,19
180905,19
180907,19
180909,5
180911,5
180913,6
180915,6
180915,9
180917,3
180919,6
180921,3
180923,19
180927,6
180927,9
180929,5
180931,19
180933,19
180935,3
180935,5
180939,3
180941,3
180941,6
180943,8
180945,3
180945,5
180947,19
180949,14
180951,6
180953,3
180955,7
180957,14
180959,3
180961,8
180961,6
180961,11
180963,6
180963,4
180965,2
180965,3
180965,6
180967,3
180967,4
180967,10
180967,12
180969,10
180969,11
180969,9
180971,10
180973,19
180975,0
180975,6
180975,4
180977,6
180977,5
180979,14
180981,14
180983,14
180983,10
180985,6
180987,1
180987,2
180987,3
180989,1
180989,14
180989,12
180991,19
180993,19
180995,3
180995,6
180995,5
180997,14
180999,3
180999,17
181003,3
181003,5
181005,19
181007,7
181007,6
181007,5
181009,3
181009,5
181011,19
181013,6
181015,6
181017,3
181019,5
181021,3
181021,5
181023,3
181023,14
181025,14
181027,3
181027,10
181029,3
181029,5
181031,3
181031,6
181031,5
181033,17
181035,6
181035,5
181037,3
181037,5
181039,19
181041,8
181041,6
181041,9
181043,3
181045,6
181045,9
181047,7
181047,8
181047,9
181049,6
181049,5
181051,19
181055,3
181057,3
181057,6
181059,6
181061,6
181063,14
181065,3
181067,3
181067,8
181067,6
181067,5
181069,14
181071,19
181073,1
181073,2
181075,6
181077,3
181077,6
181079,3
181079,6
181081,1
181081,2
181085,2
181085,6
181089,2
181089,11
181089,9
181091,6
181093,3
181093,5
181095,19
181097,19
181099,0
181099,1
181099,6
181099,4
181099,5
181101,6
181103,14
181105,10
181105,9
181107,6
181107,9
181111,7
181111,9
181113,6
181113,10
181113,9
181115,8
181115,11
181115,9
181117,19
181119,7
181119,3
181119,9
181121,0
181121,14
181123,10
181123,12
181123,9
181125,8
181125,6
181125,11
181127,3
181127,6
181131,6
181133,6
181133,5
181135,3
181137,3
181139,3
181141,14
181143,19
181147,14
181149,3
181149,11
181151,3
181153,19
181155,14
181157,6
181159,6
181163,19
181165,14
181165,15
181167,6
181167,15
181169,6
181171,14
181175,6
181175,15
181179,14
181179,9
181181,19
181183,19
181187,3
181187,5
181189,2
181189,6
181191,3
181191,5
181193,5
181195,3
181197,6
181197,5
181199,3
181199,6
181201,6
181203,9
181205,7
181205,8
181205,6
181207,6
181209,3
181211,14
181213,7
181213,0
181215,10
181217,0
181217,2
181217,6
181217,12
181219,1
181221,0
181221,2
181221,4
181223,14
181225,6
181225,12
181227,14
181229,10
181231,10
181231,12
181231,9
181233,3
181235,0
181235,1
181235,3
181239,6
181241,6
181241,15
181243,6
181243,5
181245,3
181245,6
181247,7
181247,9
181249,6
181249,9
181251,3
181255,3
181255,5
181257,3
181259,6
181259,9
181261,12
181263,10
181265,8
181265,9
181267,3
181267,6
181269,6
181269,5
181271,14
181273,3
181275,6
181277,4
181279,3
181279,6
181281,3
181283,19
181285,3
181285,5
181287,3
181287,6
181287,5
181289,3
181289,5
181291,8
181291,6
181291,11
181291,9
181293,6
181295,14
181297,19
181299,0
181299,6
181301,6
181303,14
181303,10
181305,6
181307,3
181309,3
181311,1
181311,3
181313,1
181313,14
181315,6
181315,5
181317,3
181319,7
181319,9
181321,1
181323,3
181325,10
181327,19
181329,6
181331,10
181333,3
181333,6
181335,3
181337,6
181337,9
181337,15
181339,14
181341,8
181343,7
181343,3
181343,8
181345,14
181347,14
181349,10
181351,19
181353,7
181353,15
181355,3
181355,12
181357,3
181357,12
181359,7
181359,3
181361,19
181363,3
181365,3
181367,3
181369,6
181369,9
181371,8
181371,9
181373,6
181375,19
181377,19
181379,3
181379,8
181381,19
181383,3
181385,3
181385,6
181385,5
181387,7
181387,6
181389,6
181391,3
181393,6
181393,5
181395,19
181397,19
181399,6
181399,5
181401,19
181403,3
181405,14
181407,19
181409,19
181411,19
181413,19
181415,1
181415,6
181417,19
181419,6
181421,2
181421,6
181423,6
181423,5
181425,10
181425,17
181431,6
181431,5
181433,6
181435,19
181437,14
181439,3
181439,5
181441,6
181443,1
181443,3
181445,10
181445,9
181447,3
181447,4
181447,10
181449,19
181451,6
181453,6
181453,9
181455,10
181455,17
181459,6
181459,11
181459,9
181461,14
181463,19
181465,17
181467,6
181469,6
181469,9
181473,7
181473,8
181473,4
181475,10
181475,9
181477,19
181479,6
181479,9
181481,6
181481,11
181481,9
181483,6
181485,14
181487,7
181487,8
181487,9
181489,3
181491,1
181491,2
181493,3
181493,5
181495,7
181495,0
181495,4
181497,1
181497,3
181497,6
181499,7
181499,3
181501,6
181503,3
181503,5
181505,14
181507,6
181509,6
181511,6
181513,3
181515,6
181517,3
181517,6
181517,5
181519,10
181521,14
181523,14
181525,14
181527,3
181529,2
181529,6
181531,9
181533,19
181535,3
181535,6
181535,5
181537,8
181537,6
181537,9
181539,10
181539,12
181541,7
181543,19
181545,14
181547,10
181549,6
181551,2
181551,3
181551,5
181553,14
181555,6
181559,7
181559,3
181561,19
181563,14
181565,4
181565,12
181567,3
181569,7
181569,6
181569,10
181569,12
181571,10
181573,10
181573,12
181575,7
181575,0
181575,4
181575,12
181577,14
181579,6
181579,11
181579,9
181581,2
181581,6
181583,14
181585,8
181585,6
181585,5
181587,6
181587,5
181589,14
181591,19
181593,6
181593,4
181595,2
181595,6
181597,8
181599,10
181601,0
181601,1
181601,2
181601,3
181601,4
181603,14
181605,6
181607,14
181609,3
181609,6
181611,14
181613,19
181617,14
181619,14
181621,19
181623,19
181625,2
181625,3
181625,6
181627,12
181629,12
181629,9
181631,2
181633,2
181635,3
181635,5
181637,19
181639,7
181639,5
181639,9
181641,19
181643,10
181643,12
181645,10
181645,12
181647,3
181649,5
181651,3
181651,6
181653,7
181653,6
181655,9
181659,3
181661,6
181661,10
181661,9
181663,6
181663,12
181665,6
181667,19
181669,10
181671,1
181671,6
181671,15
181673,6
181675,19
181677,6
181679,6
181681,6
181683,19
181685,19
181687,2
181687,8
181687,6
181689,3
181689,8
181689,6
181691,3
181691,6
181693,19
181695,3
181697,6
181699,3
181701,19
181703,3
181703,6
181705,6
181705,5
181707,6
181707,10
181707,5
181709,7
181709,3
181709,5
181711,3
181713,2
181713,12
181715,6
181717,19
181719,19
181721,6
181721,5
181721,12
181723,7
181723,11
181723,9
181725,7
181725,3
181725,8
181727,3
181727,5
181727,12
181729,12
181731,3
181733,12
181735,12
181737,3
181737,12
181739,10
181739,11
181739,9
181741,8
181743,3
181743,10
181743,9
181745,3
181745,8
181747,3
181747,5
181749,10
181749,12
181751,0
181751,6
181751,5
181753,14
181755,3
181755,12
181757,19
181759,3
181761,1
181763,3
181763,10
181765,14
181767,1
181769,1
181771,1
181771,2
181773,1
181773,2
181773,3
181775,1
181777,1
181779,1
181779,2
181779,3
181781,1
181783,1
181783,3
181785,1
181787,1
181789,1
181789,2
181789,3
181791,1
181791,2
181793,1
181793,2
181795,1
181797,1
181797,2
181797,3
181799,1
181801,1
181803,1
181805,1
181807,1
181809,1
181811,1
181813,1
181815,1
181817,1
181819,1
181821,1
181823,1
181825,1
181827,1
181829,1
181831,1
181833,1
181835,1
181837,1
181839,1
181839,2
181841,1
181843,1
181845,1
181847,1
181849,1
181849,2
181851,1
181853,1
181855,19
181857,1
181859,1
181861,1
181863,1
181863,2
181863,3
181865,1
181867,1
181869,19
181871,1
181873,1
181875,1
181877,1
181879,1
181881,1
181883,1
181885,1
181887,1
181889,1
181889,2
181891,1
181891,2
181891,3
181893,1
181893,3
181895,1
181895,2
181895,3
181897,1
181899,19
181901,1
181903,1
181905,1
181907,1
181909,1
181911,1
181913,1
181915,1
181917,1
181919,1
181919,2
181919,3
181921,1
181921,2
181923,1
181925,0
181925,1
181925,4
181927,1
181927,2
181929,1
181931,1
181933,19
181935,1
181937,1
181939,1
181941,1
181943,1
181945,1
181945,2
181947,1
181949,1
181951,1
181953,1
181955,1
181957,1
181959,1
181959,2
181959,3
181961,1
181963,1
181965,6
181967,3
181969,3
181971,3
181973,3
181975,3
181977,3
181979,3
181981,3
181983,3
181985,3
181987,6
181987,5
181989,3
181991,6
181993,1
181995,1
181997,1
181999,1
181999,2
181999,3
182001,1
182003,1
182005,1
182007,1
182009,1
182009,2
182009,3
182011,1
182013,1
182015,1
182017,1
182017,2
182019,1
182021,1
182021,2
182021,3
182023,1
182025,1
182027,1
182029,1
182031,1
182033,1
182035,1
182037,1
182037,2
182037,3
182039,1
182041,1
182043,1
182045,1
182047,1
182047,2
182049,1
182051,1
182053,1
182055,1
182057,1
182059,1
182061,1
182063,1
182065,1
182067,1
182069,1
182069,2
182071,1
182073,1
182075,1
182077,1
182077,2
182079,1
182081,1
182081,2
182083,1
182083,14
182085,1
182087,1
182089,1
182091,1
182093,1
182095,1
182097,19
182099,1
182101,1
182103,1
182105,1
182107,1
182109,1
182111,1
182113,1
182115,1
182117,1
182119,1
182121,19
182123,1
182125,1
182127,1
182127,3
182129,1
182131,1
182133,1
182133,2
182133,3
182135,1
182135,2
182135,3
182137,1
182137,2
182139,1
182141,1
182143,1
182143,2
182143,3
182145,1
182147,1
182149,1
182151,1
182153,1
182155,1
182157,1
182159,1
182161,1
182163,1
182165,1
182167,1
182167,3
182169,1
182171,1
182173,1
182175,1
182177,1
182179,1
182179,2
182181,1
182183,1
182185,1
182187,1
182189,1
182189,2
182191,1
182193,1
182195,1
182197,1
182199,1
182201,1
182203,1
182205,1
182207,1
182209,1
182211,1
182213,1
182215,1
182217,1
182219,1
182221,1
182223,1
182225,1
182227,1
182229,1
182231,1
182233,1
182235,1
182235,2
182235,3
182237,1
182239,1
182241,1
182243,6
182245,1
182247,1
182249,1
182251,1
182253,1
182255,1
182257,1
182259,1
182261,1
182263,1
182265,1
182265,2
182265,3
182267,3
182269,1
182269,3
182271,1
182271,3
182273,1
182275,19
182277,1
182279,19
182281,1
182283,1
182283,3
182285,1
182285,3
182287,1
182287,2
182287,3
182289,1
182289,2
182289,3
182291,1
182293,1
182293,2
182293,3
182295,1
182295,2
182295,3
182297,1
182297,3
182297,4
182299,1
182299,2
182299,3
182301,1
182301,2
182301,3
182303,1
182303,3
182305,1
182307,1
182309,1
182309,2
182309,3
182311,19
182313,3
182317,19
182319,6
182323,19
182325,14
182327,6
182329,19
182331,6
182333,19
182335,14
182337,19
182339,12
182341,7
182341,3
182343,19
182345,7
182345,0
182345,11
182345,9
182347,6
182347,9
182349,7
182349,1
182349,12
182351,6
182353,10
182355,6
182357,7
182357,6
182357,9
182359,3
182361,7
182363,6
182365,19
182367,19
182369,15
182371,6
182373,3
182375,6
182375,10
182377,5
182377,12
182379,14
182381,3
182383,3
182385,6
182387,6
182389,6
182389,10
182389,9
182391,19
182393,10
182393,11
182395,7
182395,3
182395,5
182397,6
182397,4
182397,5
182399,19
182401,6
182401,5
182403,7
182403,8
182407,6
182409,3
182409,6
182411,19
182413,3
182415,3
182415,6
182417,9
182419,19
182421,14
182423,0
182423,17
182425,14
182427,19
182429,6
182431,19
182433,19
182435,6
182435,5
182437,19
182439,7
182439,0
182439,4
182441,14
182443,3
182445,6
182445,9
182447,14
182449,10
182449,12
182451,14
182453,14
182455,6
182455,9
182457,14
182459,19
182461,19
182463,3
182465,12
182467,6
182469,10
182471,6
182473,19
182475,17
182477,7
182477,3
182477,12
182479,0
182479,1
182481,8
182481,6
182483,14
182483,11
182483,5
182483,12
182485,3
182487,10
182489,3
182489,5
182491,6
182493,6
182495,3
182495,8
182497,6
182497,5
182499,2
182501,6
182503,7
182503,6
182505,3
182505,6
182507,7
182507,6
182509,3
182511,0
182511,6
182513,3
182513,6
182515,6
182515,5
182517,19
182519,19
182521,19
182523,6
182525,19
182527,14
182529,19
182531,14
182533,19
182535,19
182537,14
182539,1
182541,3
182541,5
182543,6
182545,6
182545,5
182547,0
182547,14
182549,3
182551,3
182553,1
182555,1
182555,2
182555,3
182557,2
182557,3
182557,8
182559,14
182561,10
182561,9
182563,3
182563,6
182563,10
182565,3
182567,2
182567,3
182567,12
182569,9
182573,3
182573,5
182575,4
182575,10
182575,12
182581,6
182581,9
182585,10
182587,3
182589,10
182591,10
182591,11
182593,10
182595,10
182597,10
182599,10
182601,10
182603,10
182603,9
182605,10
182607,10
182609,10
182611,10
182611,9
182613,7
182613,8
182615,19
182617,6
182619,6
182619,5
182623,6
182625,3
182625,6
182627,3
182627,9
182629,19
182631,3
182631,6
182633,2
182633,3
182635,6
182637,1
182637,12
182641,6
182641,11
182643,1
182643,4
182645,6
182647,6
182647,10
182647,11
182647,9
182649,10
182651,10
182653,19
182655,19
182657,12
182657,9
182659,10
182661,2
182661,6
182663,14
182665,19
182667,9
182669,6
182669,5
182669,9
182671,14
182673,0
182673,3
182673,4
182673,5
182675,6
182675,10
182675,11
182677,6
182679,5
182681,14
182683,1
182683,3
182685,3
182685,10
182685,5
182687,19
182689,2
182689,3
182691,0
182691,6
182693,19
182695,6
182697,2
182697,3
182697,4
182697,10
182699,14
182701,19
182703,7
182703,0
182703,8
182703,10
182705,3
182705,6
182705,5
182707,6
182709,6
182711,6
182713,14
182715,0
182715,11
182715,12
182715,9
182717,14
182719,19
182721,3
182721,4
182723,19
182725,14
182727,19
182729,1
182729,2
182729,3
182731,2
182731,3
182731,12
182733,6
182735,14
182737,6
182739,14
182741,10
182743,3
182743,6
182745,12
182747,19
182749,3
182751,3
182751,5
182753,3
182753,6
182755,3
182755,6
182755,9
182757,10
182759,11
182761,19
182763,0
182763,6
182763,15
182765,19
182767,7
182767,8
182767,6
182769,7
182769,9
182771,0
182771,3
182771,10
182773,7
182773,0
182775,0
182775,8
182775,6
182775,11
182775,9
182777,6
182777,9
182779,6
182781,3
182781,6
182783,6
182785,14
182787,19
182789,19
182791,6
182793,6
182795,3
182797,19
182799,0
182799,6
182799,5
182801,19
182803,10
182803,9
182805,14
182807,6
182807,15
182811,6
182811,4
182813,14
182815,3
182817,19
182819,3
182821,7
182821,0
182823,7
182823,8
182823,4
182825,8
182825,6
182825,11
182825,9
182827,6
182829,3
182831,7
182831,8
182831,12
182833,19
182835,6
182835,9
182837,2
182837,3
182841,3
182841,5
182843,19
182845,1
182845,4
182847,2
182847,6
182849,6
182849,5
182851,14
182853,6
182855,7
182855,12
182857,14
182859,14
182861,3
182861,5
182863,6
182865,3
182867,7
182867,6
182867,9
182869,3
182869,6
182869,5
182871,7
182871,6
182871,15
182873,6
182875,7
182875,10
182877,6
182879,3
182881,19
182885,3
182887,9
182889,10
182891,3
182891,8
182891,9
182893,7
182893,6
182895,0
182895,4
182895,11
182895,9
182897,2
182899,7
182901,6
182901,5
182903,7
182903,8
182903,17
182905,3
182907,6
182907,17
182909,19
182911,3
182911,6
182911,5
182915,14
182919,7
182919,10
182919,11
182921,10
182923,10
182925,6
182925,5
182927,7
182927,0
182927,10
182929,7
182929,6
182931,3
182933,3
182933,6
182935,3
182935,6
182937,2
182939,6
182939,5
182941,6
182941,9
182943,1
182945,3
182947,14
182949,0
182949,17
182951,6
182953,14
182955,14
182957,3
182959,10
182961,19
182963,19
182965,8
182965,6
182967,6
182969,3
182969,6
182971,19
182973,3
182975,19
182977,19
182979,19
182981,6
182983,19
182985,6
182987,3
182989,19
182991,3
182991,6
182993,6
182993,15
182995,3
182997,19
182999,6
183001,7
183001,3
183003,6
183005,7
183005,8
183005,6
183007,19
183009,19
183011,8
183011,6
183011,11
183011,9
183013,19
183015,19
183017,6
183019,1
183021,14
183023,14
183025,3
183027,19
183029,3
183031,7
183031,4
183031,12
183033,6
183035,6
183037,14
183039,10
183039,9
183041,6
183041,5
183043,6
183043,5
183043,15
183045,12
183047,8
183047,6
183047,11
183047,9
183049,14
183051,2
183051,8
183051,6
183053,14
183053,9
183055,10
183055,12
183057,3
183059,6
183061,6
183063,6
183065,6
183067,19
183069,19
183071,6
183073,14
183075,3
183075,6
183077,12
183077,9
183079,8
183079,6
183083,8
183083,6
183083,9
183085,14
183087,6
183089,19
183091,6
183093,14
183101,3
183103,3
183111,3
183113,19
183117,3
183121,1
183121,2
183121,3
183121,6
183123,6
183123,10
183123,11
183123,9
183125,7
183125,5
183125,9
183127,6
183129,3
183129,6
183131,6
183131,5
183131,15
183133,19
183135,14
183137,6
183139,3
183141,10
183141,12
183143,12
183145,7
183145,0
183145,4
183147,3
183147,6
183147,4
183147,12
183149,0
183149,4
183151,3
183151,10
183153,3
183155,0
183155,6
183157,6
183157,11
183157,9
183159,17
183161,6
183163,10
183163,12
183165,6
183167,19
183169,6
183171,3
183173,19
183175,14
183177,3
183177,5
183179,1
183179,3
183181,6
183183,14
183187,10
183189,1
183191,1
183193,1
183195,4
183195,10
183195,9
183197,3
183199,14
183201,3
183203,14
183205,14
183207,14
183209,3
183213,8
183213,6
183215,3
183217,8
183217,6
183217,9
183219,2
183219,6
183219,5
183221,19
183223,3
183225,7
183225,3
183227,3
183229,6
183229,5
183231,9
183233,7
183233,0
183233,12
183235,6
183235,5
183237,0
183237,12
183237,9
183239,7
183239,3
183239,8
183239,9
183241,7
183241,8
183243,3
183243,6
183245,14
183247,19
183249,6
183249,15
183251,7
183251,12
183253,19
183255,0
183255,2
183255,4
183257,19
183259,3
183261,6
183261,9
183263,6
183265,3
183265,6
183265,5
183267,3
183267,6
183269,7
183269,0
183269,6
183269,17
183271,3
183271,6
183273,3
183273,8
183275,19
183277,6
183277,12
183277,9
183279,3
183281,14
183281,11
183283,19
183285,3
183287,6
183289,7
183289,10
183291,3
183293,6
183295,10
183295,11
183295,9
183297,10
183297,9
183299,14
183301,2
183303,6
183305,6
183307,19
183309,2
183309,6
183309,4
183309,5
183311,8
183311,9
183313,3
183313,5
183315,19
183317,3
183317,6
183319,6
183319,5
183321,6
183323,8
183323,9
183325,10
183325,9
183327,7
183327,9
183329,14
183331,3
183331,8
183333,3
183335,0
183335,3
183335,4
183337,6
183337,5
183339,14
183341,3
183343,6
183343,5
183345,3
183345,6
183347,7
183347,0
183347,8
183347,6
183347,9
183349,14
183351,19
183353,7
183353,9
183355,10
183357,19
183359,3
183359,6
183361,14
183363,9
183365,7
183367,3
183367,6
183369,14
183371,19
183373,0
183373,2
183373,3
183373,4
183375,19
183377,3
183379,7
183379,9
183381,3
183383,19
183385,3
183385,6
183387,2
183389,6
183389,5
183391,10
183393,10
183395,10
183395,11
183395,12
183397,6
183397,4
183399,0
183399,2
183399,3
183399,4
183401,1
183403,3
183403,6
183405,6
183407,7
183407,12
183407,9
183409,14
183411,14
183413,6
183413,5
183413,9
183415,0
183415,1
183415,2
183417,6
183417,9
183417,15
183419,7
183421,9
183423,14
183425,6
183427,19
183429,7
183429,3
183431,3
183431,4
183433,3
183435,8
183435,6
183437,1
183437,12
183439,3
183441,3
183441,6
183443,19
183445,2
183445,3
183447,0
183447,2
183449,10
183451,6
183451,10
183451,11
183453,2
183453,6
183453,4
183455,1
183457,7
183457,10
183459,10
183461,8
183461,6
183461,17
183463,3
183465,0
183467,2
183467,4
183469,6
183471,2
183471,6
183471,4
183473,19
183475,3
183475,6
183477,6
183479,6
183483,7
183483,3
183485,7
183485,3
183487,5
183489,3
183491,6
183493,1
183493,14
183495,1
183497,3
183499,6
183501,1
183501,6
183501,4
183501,12
183503,1
183507,0
183507,6
183507,4
183509,6
183511,8
183511,11
183513,19
183515,6
183517,6
183517,5
183519,14
183521,10
183521,9
183523,3
183525,6
183527,6
183527,4
183527,5
183529,9
183531,7
183531,10
183531,9
183533,3
183533,6
183533,5
183535,12
183537,12
183539,3
183541,7
183543,3
183543,12
183545,0
183547,3
183549,0
183549,1
183549,3
183551,19
183553,3
183553,12
183555,19
183557,6
183557,5
183557,9
183559,14
183561,2
183561,6
183561,4
183563,6
183565,3
183567,3
183569,7
183569,3
183571,0
183571,4
183573,6
183575,7
183575,6
183575,12
183577,19
183579,7
183579,0
183579,12
183579,9
183581,6
183581,5
183581,12
183583,7
183583,0
183583,3
183585,8
183585,6
183587,19
183589,6
183589,5
183591,3
183591,6
183593,12
183595,2
183595,3
183595,6
183595,4
183595,12
183597,3
183597,6
183599,14
183601,7
183601,0
183603,3
183605,7
183605,3
183605,6
183605,15
183607,8
183607,11
183607,9
183609,3
183611,7
183611,3
183611,8
183611,10
183613,6
183613,9
183615,6
183619,8
183621,14
183623,6
183625,8
183625,9
183627,19
183629,5
183631,6
183633,14
183635,7
183635,11
183635,12
183635,9
183637,3
183639,3
183641,14
183643,0
183643,2
183643,5
183643,12
183645,14
183647,14
183649,2
183649,3
183649,4
183649,11
183649,12
183651,10
183653,8
183653,9
183655,14
183657,14
183659,6
183661,1
183661,12
183663,14
183665,19
183667,7
183667,0
183667,6
183669,3
183671,14
183675,3
183677,14
183679,14
183681,14
183683,14
183685,14
183687,19
183689,14
183693,6
183695,6
183695,10
183695,9
183697,6
183697,12
183697,9
183699,9
183701,6
183701,15
183703,5
183705,2
183705,6
183705,17
183707,3
183709,14
183711,6
183711,9
183713,14
183715,14
183717,19
183719,3
183719,5
183721,14
183723,19
183725,6
183727,6
183727,12
183729,3
183729,6
183731,14
183733,7
183733,3
183735,19
183737,3
183739,6
183741,6
183743,1
183743,4
183745,7
183745,6
183745,9
183747,14
183749,19
183753,11
183753,9
183755,3
183755,5
183757,9
183759,2
183759,6
183761,9
183763,6
183763,5
183765,3
183765,5
183767,1
183767,6
183769,3
183769,6
183771,6
183775,7
183775,6
183775,9
183779,3
183781,10
183785,10
183785,9
183787,3
183787,6
183787,4
183789,10
183791,6
183793,10
183795,3
183795,6
183797,7
183797,9
183799,6
183799,12
183801,3
183801,6
183801,5
183803,3
183805,3
183807,2
183807,14
183807,6
183809,3
183811,6
183813,19
183815,10
183815,9
183817,3
183819,7
183819,9
183821,7
183821,4
183821,10
183823,6
183823,9
183825,9
183827,8
183827,6
183829,6
183831,10
183833,1
183833,2
183833,3
183835,6
183837,6
